time,type,uav_id,details
1.1,target_discovery,0,"{""target_id"": 5, ""position"": [1.5, 0.5]}"
8.2,target_discovery,5,"{""target_id"": 3, ""position"": [8.5, 1.5]}"
11.9,target_discovery,0,"{""target_id"": 6, ""position"": [11.5, 0.5]}"
13.7,target_discovery,4,"{""target_id"": 7, ""position"": [5.5, 5.5]}"
13.9,target_discovery,2,"{""target_id"": 1, ""position"": [1.5, 7.5]}"
15.0,outer_complete,2,"{""cells_covered"": 14}"
17.4,outer_complete,3,"{""cells_covered"": 14}"
19.3,outer_complete,4,"{""cells_covered"": 14}"
20.0,target_discovery,7,"{""target_id"": 4, ""position"": [4.5, 8.5]}"
21.3,outer_complete,5,"{""cells_covered"": 14}"
22.6,outer_complete,1,"{""cells_covered"": 21}"
23.3,outer_complete,6,"{""cells_covered"": 14}"
23.8,outer_complete,0,"{""cells_covered"": 23}"
24.4,target_discovery,7,"{""target_id"": 2, ""position"": [6.5, 10.5]}"
30.0,outer_complete,7,"{""cells_covered"": 21}"
